player_id,player,match_id,date,kills,hs,assists,flash_assists,kdratio,deaths,kddiff,adr,fkdiff,rating,teamname,winner,winner_id,total_rounds,mapstatid,win_rounds,map
16921,16921,nafany,2342250,2020-06-17,12,5,8,3,8,17,-5,51,-3,0.84,Gambit Youngsters,Gambit Youngsters,9976,27.0,104405,16,Overpass
16612,16612,n0rb3r7,2342250,2020-06-17,19,11,2,0,2,18,1,78,3,1.02,Syman,Gambit Youngsters,9976,27.0,104405,16,Overpass
964,964,mou,2342250,2020-06-17,16,4,5,0,5,18,-2,63,-4,0.86,Syman,Gambit Youngsters,9976,27.0,104405,16,Overpass
15117,15117,Keoz,2342250,2020-06-17,11,4,6,1,6,20,-9,51,2,0.7,Syman,Gambit Youngsters,9976,27.0,104405,16,Overpass
11940,11940,neaLaN,2342250,2020-06-17,13,6,3,2,3,22,-9,65,-2,0.62,Syman,Gambit Youngsters,9976,27.0,104405,16,Overpass
18752,18752,kade0,2342250,2020-06-17,7,2,1,0,1,19,-12,34,-4,0.42,Syman,Gambit Youngsters,9976,27.0,104405,16,Overpass
16555,16555,Ax1Le,2342250,2020-06-17,26,17,5,2,5,11,15,100,4,1.66,Gambit Youngsters,Gambit Youngsters,9976,27.0,104405,16,Overpass
16920,16920,sh1ro,2342250,2020-06-17,23,5,6,1,6,13,10,81,1,1.47,Gambit Youngsters,Gambit Youngsters,9976,27.0,104405,16,Overpass
16415,16415,supra,2342250,2020-06-17,19,14,12,2,12,15,4,87,3,1.35,Gambit Youngsters,Gambit Youngsters,9976,27.0,104405,16,Overpass
15071,15071,interz,2342250,2020-06-17,17,8,2,1,2,12,5,64,0,1.18,Gambit Youngsters,Gambit Youngsters,9976,27.0,104405,16,Overpass
16921,16921,nafany,2342250,2020-06-17,12,5,8,3,8,17,-5,51,-3,0.84,Gambit Youngsters,Gambit Youngsters,9976,27.0,104405,16,Overpass
16612,16612,n0rb3r7,2342250,2020-06-17,19,11,2,0,2,18,1,78,3,1.02,Syman,Gambit Youngsters,9976,27.0,104405,16,Overpass
964,964,mou,2342250,2020-06-17,16,4,5,0,5,18,-2,63,-4,0.86,Syman,Gambit Youngsters,9976,27.0,104405,16,Overpass
15117,15117,Keoz,2342250,2020-06-17,11,4,6,1,6,20,-9,51,2,0.7,Syman,Gambit Youngsters,9976,27.0,104405,16,Overpass
11940,11940,neaLaN,2342250,2020-06-17,13,6,3,2,3,22,-9,65,-2,0.62,Syman,Gambit Youngsters,9976,27.0,104405,16,Overpass
18752,18752,kade0,2342250,2020-06-17,7,2,1,0,1,19,-12,34,-4,0.42,Syman,Gambit Youngsters,9976,27.0,104405,16,Overpass
16555,16555,Ax1Le,2342250,2020-06-17,32,21,4,1,4,12,20,119,3,2.04,Gambit Youngsters,Gambit Youngsters,9976,24.0,104407,16,Inferno
16921,16921,nafany,2342250,2020-06-17,20,11,13,6,13,17,3,86,-1,1.25,Gambit Youngsters,Gambit Youngsters,9976,24.0,104407,16,Inferno
16920,16920,sh1ro,2342250,2020-06-17,16,7,6,1,6,14,2,79,2,1.23,Gambit Youngsters,Gambit Youngsters,9976,24.0,104407,16,Inferno
16415,16415,supra,2342250,2020-06-17,17,9,7,2,7,16,1,71,2,1.12,Gambit Youngsters,Gambit Youngsters,9976,24.0,104407,16,Inferno
15071,15071,interz,2342250,2020-06-17,14,3,4,1,4,15,-1,66,0,1.0,Gambit Youngsters,Gambit Youngsters,9976,24.0,104407,16,Inferno
964,964,mou,2342250,2020-06-17,23,11,5,4,5,20,3,93,-1,1.21,Syman,Gambit Youngsters,9976,24.0,104407,16,Inferno
18752,18752,kade0,2342250,2020-06-17,16,10,4,0,4,19,-3,66,1,1.09,Syman,Gambit Youngsters,9976,24.0,104407,16,Inferno
16612,16612,n0rb3r7,2342250,2020-06-17,11,8,6,2,6,18,-7,61,-3,0.78,Syman,Gambit Youngsters,9976,24.0,104407,16,Inferno
15117,15117,Keoz,2342250,2020-06-17,11,4,4,1,4,19,-8,62,-2,0.7,Syman,Gambit Youngsters,9976,24.0,104407,16,Inferno
11940,11940,neaLaN,2342250,2020-06-17,13,7,2,0,2,23,-10,74,-1,0.65,Syman,Gambit Youngsters,9976,24.0,104407,16,Inferno
9019,9019,Surreal,2342254,2020-06-17,22,12,2,0,2,17,5,92,4,1.36,Endpoint,Endpoint,7234,28.0,104402,16,Train
7996,7996,CRUC1AL,2342254,2020-06-17,25,10,3,0,3,19,6,87,5,1.3,Endpoint,Endpoint,7234,28.0,104402,16,Train
7700,7700,robiin,2342254,2020-06-17,22,12,10,6,10,20,2,92,0,1.15,Endpoint,Endpoint,7234,28.0,104402,16,Train
13018,13018,Thomas,2342254,2020-06-17,18,11,3,0,3,21,-3,82,-1,0.93,Endpoint,Endpoint,7234,28.0,104402,16,Train
8983,8983,MiGHTYMAX,2342254,2020-06-17,8,1,5,4,5,18,-10,30,-2,0.57,Endpoint,Endpoint,7234,28.0,104402,16,Train
18462,18462,mezii,2342254,2020-06-17,27,15,3,1,3,20,7,92,-1,1.27,GamerLegion,Endpoint,7234,28.0,104402,16,Train
16487,16487,eraa,2342254,2020-06-17,19,4,9,0,9,19,0,81,1,1.2,GamerLegion,Endpoint,7234,28.0,104402,16,Train
8413,8413,Zero,2342254,2020-06-17,18,9,6,1,6,19,-1,72,-1,1.11,GamerLegion,Endpoint,7234,28.0,104402,16,Train
10784,10784,RuStY,2342254,2020-06-17,15,8,8,2,8,19,-4,67,-1,0.87,GamerLegion,Endpoint,7234,28.0,104402,16,Train
18219,18219,Adam9130,2342254,2020-06-17,14,6,6,1,6,18,-4,55,-4,0.81,GamerLegion,Endpoint,7234,28.0,104402,16,Train
3972,3972,huNter-,2342082,2020-06-17,22,12,4,1,4,12,10,97,2,1.69,G2,G2,5995,22.0,104406,16,Dust2
9618,9618,nexa,2342082,2020-06-17,19,8,7,1,7,14,5,101,-1,1.45,G2,G2,5995,22.0,104406,16,Dust2
284,284,JaCkz,2342082,2020-06-17,18,11,4,3,4,12,6,79,-1,1.29,G2,G2,5995,22.0,104406,16,Dust2
7167,7167,kennyS,2342082,2020-06-17,16,2,4,2,4,12,4,76,1,1.23,G2,G2,5995,22.0,104406,16,Dust2
9616,9616,AmaNEk,2342082,2020-06-17,13,9,6,1,6,15,-2,65,-1,1.05,G2,G2,5995,22.0,104406,16,Dust2
4076,4076,Aerial,2342082,2020-06-17,18,12,2,1,2,18,0,80,-1,1.08,ENCE,G2,5995,22.0,104406,16,Dust2
14087,14087,Jamppi,2342082,2020-06-17,15,5,1,0,1,17,-2,65,1,0.86,ENCE,G2,5995,22.0,104406,16,Dust2
5479,5479,suNny,2342082,2020-06-17,13,7,6,3,6,19,-6,72,2,0.81,ENCE,G2,5995,22.0,104406,16,Dust2
11916,11916,sergej,2342082,2020-06-17,11,6,6,4,6,18,-7,58,1,0.67,ENCE,G2,5995,22.0,104406,16,Dust2
695,695,allu,2342082,2020-06-17,7,2,9,5,9,16,-9,55,-3,0.61,ENCE,G2,5995,22.0,104406,16,Dust2
3972,3972,huNter-,2342082,2020-06-17,21,14,6,1,6,9,12,106,4,1.68,G2,G2,5995,22.0,104395,16,Train
9618,9618,nexa,2342082,2020-06-17,21,12,6,2,6,12,9,101,1,1.57,G2,G2,5995,22.0,104395,16,Train
284,284,JaCkz,2342082,2020-06-17,22,15,1,0,1,11,11,92,4,1.52,G2,G2,5995,22.0,104395,16,Train
7167,7167,kennyS,2342082,2020-06-17,22,9,5,2,5,11,11,90,1,1.5,G2,G2,5995,22.0,104395,16,Train
9616,9616,AmaNEk,2342082,2020-06-17,11,5,6,2,6,12,-1,62,-4,0.93,G2,G2,5995,22.0,104395,16,Train
695,695,allu,2342082,2020-06-17,15,5,2,2,2,16,-1,60,-2,0.77,ENCE,G2,5995,22.0,104395,16,Train
11916,11916,sergej,2342082,2020-06-17,12,5,0,0,0,19,-7,52,-1,0.68,ENCE,G2,5995,22.0,104395,16,Train
14087,14087,Jamppi,2342082,2020-06-17,8,4,5,0,5,21,-13,68,0,0.61,ENCE,G2,5995,22.0,104395,16,Train
4076,4076,Aerial,2342082,2020-06-17,8,3,7,1,7,20,-12,56,-2,0.58,ENCE,G2,5995,22.0,104395,16,Train
5479,5479,suNny,2342082,2020-06-17,10,6,2,0,2,21,-11,60,-1,0.57,ENCE,G2,5995,22.0,104395,16,Train
9618,9618,nexa,2342082,2020-06-17,19,10,1,0,1,17,2,82,-2,1.07,G2,ENCE,4869,24.0,104400,16,Mirage
284,284,JaCkz,2342082,2020-06-17,13,9,7,2,7,20,-7,74,-4,0.77,G2,ENCE,4869,24.0,104400,16,Mirage
7167,7167,kennyS,2342082,2020-06-17,11,4,4,2,4,17,-6,48,-2,0.73,G2,ENCE,4869,24.0,104400,16,Mirage
3972,3972,huNter-,2342082,2020-06-17,9,5,2,0,2,21,-12,47,-2,0.57,G2,ENCE,4869,24.0,104400,16,Mirage
9616,9616,AmaNEk,2342082,2020-06-17,10,3,2,0,2,19,-9,42,-2,0.55,G2,ENCE,4869,24.0,104400,16,Mirage
4076,4076,Aerial,2342082,2020-06-17,22,8,4,0,4,16,6,98,3,1.46,ENCE,ENCE,4869,24.0,104400,16,Mirage
11916,11916,sergej,2342082,2020-06-17,20,10,5,0,5,10,10,92,1,1.46,ENCE,ENCE,4869,24.0,104400,16,Mirage
695,695,allu,2342082,2020-06-17,19,5,2,0,2,9,10,65,0,1.31,ENCE,ENCE,4869,24.0,104400,16,Mirage
14087,14087,Jamppi,2342082,2020-06-17,17,4,6,1,6,9,8,70,3,1.29,ENCE,ENCE,4869,24.0,104400,16,Mirage
5479,5479,suNny,2342082,2020-06-17,16,9,6,2,6,18,-2,82,5,1.15,ENCE,ENCE,4869,24.0,104400,16,Mirage
9618,9618,nexa,2342082,2020-06-17,19,10,1,0,1,17,2,82,-2,1.07,G2,ENCE,4869,24.0,104400,16,Mirage
284,284,JaCkz,2342082,2020-06-17,13,9,7,2,7,20,-7,74,-4,0.77,G2,ENCE,4869,24.0,104400,16,Mirage
7167,7167,kennyS,2342082,2020-06-17,11,4,4,2,4,17,-6,48,-2,0.73,G2,ENCE,4869,24.0,104400,16,Mirage
3972,3972,huNter-,2342082,2020-06-17,9,5,2,0,2,21,-12,47,-2,0.57,G2,ENCE,4869,24.0,104400,16,Mirage
9616,9616,AmaNEk,2342082,2020-06-17,10,3,2,0,2,19,-9,42,-2,0.55,G2,ENCE,4869,24.0,104400,16,Mirage
4076,4076,Aerial,2342082,2020-06-17,22,8,4,0,4,16,6,98,3,1.46,ENCE,ENCE,4869,24.0,104400,16,Mirage
11916,11916,sergej,2342082,2020-06-17,20,10,5,0,5,10,10,92,1,1.46,ENCE,ENCE,4869,24.0,104400,16,Mirage
695,695,allu,2342082,2020-06-17,19,5,2,0,2,9,10,65,0,1.31,ENCE,ENCE,4869,24.0,104400,16,Mirage
14087,14087,Jamppi,2342082,2020-06-17,17,4,6,1,6,9,8,70,3,1.29,ENCE,ENCE,4869,24.0,104400,16,Mirage
5479,5479,suNny,2342082,2020-06-17,16,9,6,2,6,18,-2,82,5,1.15,ENCE,ENCE,4869,24.0,104400,16,Mirage
3972,3972,huNter-,2342082,2020-06-17,21,14,6,1,6,9,12,106,4,1.68,G2,G2,5995,22.0,104395,16,Train
9618,9618,nexa,2342082,2020-06-17,21,12,6,2,6,12,9,101,1,1.57,G2,G2,5995,22.0,104395,16,Train
284,284,JaCkz,2342082,2020-06-17,22,15,1,0,1,11,11,92,4,1.52,G2,G2,5995,22.0,104395,16,Train
7167,7167,kennyS,2342082,2020-06-17,22,9,5,2,5,11,11,90,1,1.5,G2,G2,5995,22.0,104395,16,Train
9616,9616,AmaNEk,2342082,2020-06-17,11,5,6,2,6,12,-1,62,-4,0.93,G2,G2,5995,22.0,104395,16,Train
695,695,allu,2342082,2020-06-17,15,5,2,2,2,16,-1,60,-2,0.77,ENCE,G2,5995,22.0,104395,16,Train
11916,11916,sergej,2342082,2020-06-17,12,5,0,0,0,19,-7,52,-1,0.68,ENCE,G2,5995,22.0,104395,16,Train
14087,14087,Jamppi,2342082,2020-06-17,8,4,5,0,5,21,-13,68,0,0.61,ENCE,G2,5995,22.0,104395,16,Train
4076,4076,Aerial,2342082,2020-06-17,8,3,7,1,7,20,-12,56,-2,0.58,ENCE,G2,5995,22.0,104395,16,Train
5479,5479,suNny,2342082,2020-06-17,10,6,2,0,2,21,-11,60,-1,0.57,ENCE,G2,5995,22.0,104395,16,Train
3972,3972,huNter-,2342082,2020-06-17,22,12,4,1,4,12,10,97,2,1.69,G2,G2,5995,22.0,104406,16,Dust2
9618,9618,nexa,2342082,2020-06-17,19,8,7,1,7,14,5,101,-1,1.45,G2,G2,5995,22.0,104406,16,Dust2
284,284,JaCkz,2342082,2020-06-17,18,11,4,3,4,12,6,79,-1,1.29,G2,G2,5995,22.0,104406,16,Dust2
7167,7167,kennyS,2342082,2020-06-17,16,2,4,2,4,12,4,76,1,1.23,G2,G2,5995,22.0,104406,16,Dust2
9616,9616,AmaNEk,2342082,2020-06-17,13,9,6,1,6,15,-2,65,-1,1.05,G2,G2,5995,22.0,104406,16,Dust2
4076,4076,Aerial,2342082,2020-06-17,18,12,2,1,2,18,0,80,-1,1.08,ENCE,G2,5995,22.0,104406,16,Dust2
14087,14087,Jamppi,2342082,2020-06-17,15,5,1,0,1,17,-2,65,1,0.86,ENCE,G2,5995,22.0,104406,16,Dust2
5479,5479,suNny,2342082,2020-06-17,13,7,6,3,6,19,-6,72,2,0.81,ENCE,G2,5995,22.0,104406,16,Dust2
11916,11916,sergej,2342082,2020-06-17,11,6,6,4,6,18,-7,58,1,0.67,ENCE,G2,5995,22.0,104406,16,Dust2
695,695,allu,2342082,2020-06-17,7,2,9,5,9,16,-9,55,-3,0.61,ENCE,G2,5995,22.0,104406,16,Dust2
3972,3972,huNter-,2342082,2020-06-17,21,14,6,1,6,9,12,106,4,1.68,G2,G2,5995,22.0,104395,16,Train
9618,9618,nexa,2342082,2020-06-17,21,12,6,2,6,12,9,101,1,1.57,G2,G2,5995,22.0,104395,16,Train
284,284,JaCkz,2342082,2020-06-17,22,15,1,0,1,11,11,92,4,1.52,G2,G2,5995,22.0,104395,16,Train
7167,7167,kennyS,2342082,2020-06-17,22,9,5,2,5,11,11,90,1,1.5,G2,G2,5995,22.0,104395,16,Train
9616,9616,AmaNEk,2342082,2020-06-17,11,5,6,2,6,12,-1,62,-4,0.93,G2,G2,5995,22.0,104395,16,Train
695,695,allu,2342082,2020-06-17,15,5,2,2,2,16,-1,60,-2,0.77,ENCE,G2,5995,22.0,104395,16,Train
11916,11916,sergej,2342082,2020-06-17,12,5,0,0,0,19,-7,52,-1,0.68,ENCE,G2,5995,22.0,104395,16,Train
14087,14087,Jamppi,2342082,2020-06-17,8,4,5,0,5,21,-13,68,0,0.61,ENCE,G2,5995,22.0,104395,16,Train
4076,4076,Aerial,2342082,2020-06-17,8,3,7,1,7,20,-12,56,-2,0.58,ENCE,G2,5995,22.0,104395,16,Train
5479,5479,suNny,2342082,2020-06-17,10,6,2,0,2,21,-11,60,-1,0.57,ENCE,G2,5995,22.0,104395,16,Train
9618,9618,nexa,2342082,2020-06-17,19,10,1,0,1,17,2,82,-2,1.07,G2,ENCE,4869,24.0,104400,16,Mirage
284,284,JaCkz,2342082,2020-06-17,13,9,7,2,7,20,-7,74,-4,0.77,G2,ENCE,4869,24.0,104400,16,Mirage
7167,7167,kennyS,2342082,2020-06-17,11,4,4,2,4,17,-6,48,-2,0.73,G2,ENCE,4869,24.0,104400,16,Mirage
3972,3972,huNter-,2342082,2020-06-17,9,5,2,0,2,21,-12,47,-2,0.57,G2,ENCE,4869,24.0,104400,16,Mirage
9616,9616,AmaNEk,2342082,2020-06-17,10,3,2,0,2,19,-9,42,-2,0.55,G2,ENCE,4869,24.0,104400,16,Mirage
4076,4076,Aerial,2342082,2020-06-17,22,8,4,0,4,16,6,98,3,1.46,ENCE,ENCE,4869,24.0,104400,16,Mirage
11916,11916,sergej,2342082,2020-06-17,20,10,5,0,5,10,10,92,1,1.46,ENCE,ENCE,4869,24.0,104400,16,Mirage
695,695,allu,2342082,2020-06-17,19,5,2,0,2,9,10,65,0,1.31,ENCE,ENCE,4869,24.0,104400,16,Mirage
14087,14087,Jamppi,2342082,2020-06-17,17,4,6,1,6,9,8,70,3,1.29,ENCE,ENCE,4869,24.0,104400,16,Mirage
5479,5479,suNny,2342082,2020-06-17,16,9,6,2,6,18,-2,82,5,1.15,ENCE,ENCE,4869,24.0,104400,16,Mirage
3972,3972,huNter-,2342082,2020-06-17,22,12,4,1,4,12,10,97,2,1.69,G2,G2,5995,22.0,104406,16,Dust2
9618,9618,nexa,2342082,2020-06-17,19,8,7,1,7,14,5,101,-1,1.45,G2,G2,5995,22.0,104406,16,Dust2
284,284,JaCkz,2342082,2020-06-17,18,11,4,3,4,12,6,79,-1,1.29,G2,G2,5995,22.0,104406,16,Dust2
7167,7167,kennyS,2342082,2020-06-17,16,2,4,2,4,12,4,76,1,1.23,G2,G2,5995,22.0,104406,16,Dust2
9616,9616,AmaNEk,2342082,2020-06-17,13,9,6,1,6,15,-2,65,-1,1.05,G2,G2,5995,22.0,104406,16,Dust2
4076,4076,Aerial,2342082,2020-06-17,18,12,2,1,2,18,0,80,-1,1.08,ENCE,G2,5995,22.0,104406,16,Dust2
14087,14087,Jamppi,2342082,2020-06-17,15,5,1,0,1,17,-2,65,1,0.86,ENCE,G2,5995,22.0,104406,16,Dust2
5479,5479,suNny,2342082,2020-06-17,13,7,6,3,6,19,-6,72,2,0.81,ENCE,G2,5995,22.0,104406,16,Dust2
11916,11916,sergej,2342082,2020-06-17,11,6,6,4,6,18,-7,58,1,0.67,ENCE,G2,5995,22.0,104406,16,Dust2
695,695,allu,2342082,2020-06-17,7,2,9,5,9,16,-9,55,-3,0.61,ENCE,G2,5995,22.0,104406,16,Dust2
8371,8371,alex,2342253,2020-06-17,18,5,10,2,10,22,-4,82,1,0.97,Movistar Riders,AGO,8068,30.0,104396,16,Train
9254,9254,mopoz,2342253,2020-06-17,16,7,10,2,10,23,-7,74,0,0.97,Movistar Riders,AGO,8068,30.0,104396,16,Train
7382,7382,steel,2342253,2020-06-17,19,11,6,1,6,24,-5,69,6,0.97,Movistar Riders,AGO,8068,30.0,104396,16,Train
4373,4373,EasTor,2342253,2020-06-17,21,5,5,5,5,23,-2,58,-1,0.84,Movistar Riders,AGO,8068,30.0,104396,16,Train
3997,3997,loWel,2342253,2020-06-17,15,4,3,2,3,20,-5,44,0,0.69,Movistar Riders,AGO,8068,30.0,104396,16,Train
8570,8570,GruBy,2342253,2020-06-17,26,9,8,2,8,18,8,103,1,1.43,AGO,AGO,8068,30.0,104396,16,Train
19044,19044,F1KU,2342253,2020-06-17,29,17,3,0,3,19,10,95,1,1.41,AGO,AGO,8068,30.0,104396,16,Train
8321,8321,oskarish,2342253,2020-06-17,19,10,7,1,7,17,2,81,3,1.28,AGO,AGO,8068,30.0,104396,16,Train
8327,8327,Furlan,2342253,2020-06-17,17,8,5,2,5,16,1,63,-6,1.01,AGO,AGO,8068,30.0,104396,16,Train
16847,16847,mhL,2342253,2020-06-17,21,5,1,1,1,20,1,66,-5,0.98,AGO,AGO,8068,30.0,104396,16,Train
13155,13155,speed4k,2342247,2020-06-17,29,9,3,2,3,16,13,94,4,1.52,Nemiga,Nemiga,7969,29.0,104394,16,Dust2
11926,11926,mds,2342247,2020-06-17,16,10,4,0,4,16,0,61,2,1.08,Nemiga,Nemiga,7969,29.0,104394,16,Dust2
13976,13976,boX,2342247,2020-06-17,16,7,6,2,6,17,-1,80,0,1.04,Nemiga,Nemiga,7969,29.0,104394,16,Dust2
13980,13980,lollipop21k,2342247,2020-06-17,16,9,8,6,8,17,-1,69,0,1.03,Nemiga,Nemiga,7969,29.0,104394,16,Dust2
12269,12269,Jyo,2342247,2020-06-17,17,10,0,0,0,20,-3,68,3,0.99,Nemiga,Nemiga,7969,29.0,104394,16,Dust2
9410,9410,kalinka,2342247,2020-06-17,21,14,4,0,4,20,1,77,0,1.16,HellRaisers,Nemiga,7969,29.0,104394,16,Dust2
8786,8786,jR,2342247,2020-06-17,19,5,4,1,4,16,3,60,-1,1.07,HellRaisers,Nemiga,7969,29.0,104394,16,Dust2
19232,19232,JIaYm,2342247,2020-06-17,20,11,6,0,6,20,0,85,-2,1.06,HellRaisers,Nemiga,7969,29.0,104394,16,Dust2
16870,16870,ProbLeM,2342247,2020-06-17,19,10,3,0,3,20,-1,66,-1,0.91,HellRaisers,Nemiga,7969,29.0,104394,16,Dust2
11250,11250,Flarich,2342247,2020-06-17,7,7,9,4,9,19,-12,37,-5,0.57,HellRaisers,Nemiga,7969,29.0,104394,16,Dust2
13155,13155,speed4k,2342247,2020-06-17,23,9,4,0,4,15,8,101,2,1.57,Nemiga,Nemiga,7969,24.0,104392,16,Mirage
11926,11926,mds,2342247,2020-06-17,18,10,6,2,6,12,6,74,2,1.38,Nemiga,Nemiga,7969,24.0,104392,16,Mirage
13976,13976,boX,2342247,2020-06-17,20,9,7,4,7,15,5,78,-1,1.28,Nemiga,Nemiga,7969,24.0,104392,16,Mirage
12269,12269,Jyo,2342247,2020-06-17,17,7,5,0,5,15,2,83,0,1.24,Nemiga,Nemiga,7969,24.0,104392,16,Mirage
13980,13980,lollipop21k,2342247,2020-06-17,12,8,1,0,1,15,-3,55,-3,0.75,Nemiga,Nemiga,7969,24.0,104392,16,Mirage
19232,19232,JIaYm,2342247,2020-06-17,15,4,4,0,4,21,-6,89,1,0.98,HellRaisers,Nemiga,7969,24.0,104392,16,Mirage
8786,8786,jR,2342247,2020-06-17,14,2,2,0,2,15,-1,67,0,0.98,HellRaisers,Nemiga,7969,24.0,104392,16,Mirage
16870,16870,ProbLeM,2342247,2020-06-17,17,10,1,0,1,18,-1,73,1,0.91,HellRaisers,Nemiga,7969,24.0,104392,16,Mirage
11250,11250,Flarich,2342247,2020-06-17,13,7,1,1,1,18,-5,54,1,0.73,HellRaisers,Nemiga,7969,24.0,104392,16,Mirage
9410,9410,kalinka,2342247,2020-06-17,13,4,2,0,2,18,-5,54,-3,0.68,HellRaisers,Nemiga,7969,24.0,104392,16,Mirage
13155,13155,speed4k,2342247,2020-06-17,23,9,4,0,4,15,8,101,2,1.57,Nemiga,Nemiga,7969,24.0,104392,16,Mirage
11926,11926,mds,2342247,2020-06-17,18,10,6,2,6,12,6,74,2,1.38,Nemiga,Nemiga,7969,24.0,104392,16,Mirage
13976,13976,boX,2342247,2020-06-17,20,9,7,4,7,15,5,78,-1,1.28,Nemiga,Nemiga,7969,24.0,104392,16,Mirage
12269,12269,Jyo,2342247,2020-06-17,17,7,5,0,5,15,2,83,0,1.24,Nemiga,Nemiga,7969,24.0,104392,16,Mirage
13980,13980,lollipop21k,2342247,2020-06-17,12,8,1,0,1,15,-3,55,-3,0.75,Nemiga,Nemiga,7969,24.0,104392,16,Mirage
19232,19232,JIaYm,2342247,2020-06-17,15,4,4,0,4,21,-6,89,1,0.98,HellRaisers,Nemiga,7969,24.0,104392,16,Mirage
8786,8786,jR,2342247,2020-06-17,14,2,2,0,2,15,-1,67,0,0.98,HellRaisers,Nemiga,7969,24.0,104392,16,Mirage
16870,16870,ProbLeM,2342247,2020-06-17,17,10,1,0,1,18,-1,73,1,0.91,HellRaisers,Nemiga,7969,24.0,104392,16,Mirage
11250,11250,Flarich,2342247,2020-06-17,13,7,1,1,1,18,-5,54,1,0.73,HellRaisers,Nemiga,7969,24.0,104392,16,Mirage
9410,9410,kalinka,2342247,2020-06-17,13,4,2,0,2,18,-5,54,-3,0.68,HellRaisers,Nemiga,7969,24.0,104392,16,Mirage
13155,13155,speed4k,2342247,2020-06-17,29,9,3,2,3,16,13,94,4,1.52,Nemiga,Nemiga,7969,29.0,104394,16,Dust2
11926,11926,mds,2342247,2020-06-17,16,10,4,0,4,16,0,61,2,1.08,Nemiga,Nemiga,7969,29.0,104394,16,Dust2
13976,13976,boX,2342247,2020-06-17,16,7,6,2,6,17,-1,80,0,1.04,Nemiga,Nemiga,7969,29.0,104394,16,Dust2
13980,13980,lollipop21k,2342247,2020-06-17,16,9,8,6,8,17,-1,69,0,1.03,Nemiga,Nemiga,7969,29.0,104394,16,Dust2
12269,12269,Jyo,2342247,2020-06-17,17,10,0,0,0,20,-3,68,3,0.99,Nemiga,Nemiga,7969,29.0,104394,16,Dust2
9410,9410,kalinka,2342247,2020-06-17,21,14,4,0,4,20,1,77,0,1.16,HellRaisers,Nemiga,7969,29.0,104394,16,Dust2
8786,8786,jR,2342247,2020-06-17,19,5,4,1,4,16,3,60,-1,1.07,HellRaisers,Nemiga,7969,29.0,104394,16,Dust2
19232,19232,JIaYm,2342247,2020-06-17,20,11,6,0,6,20,0,85,-2,1.06,HellRaisers,Nemiga,7969,29.0,104394,16,Dust2
16870,16870,ProbLeM,2342247,2020-06-17,19,10,3,0,3,20,-1,66,-1,0.91,HellRaisers,Nemiga,7969,29.0,104394,16,Dust2
11250,11250,Flarich,2342247,2020-06-17,7,7,9,4,9,19,-12,37,-5,0.57,HellRaisers,Nemiga,7969,29.0,104394,16,Dust2
14273,14273,iDISBALANCE,2342252,2020-06-17,34,9,5,1,5,23,11,86,4,1.32,Spirit,Spirit,7020,41.0,104397,22,Train
12731,12731,sdy,2342252,2020-06-17,36,18,5,0,5,27,9,85,-2,1.27,Spirit,Spirit,7020,41.0,104397,22,Train
7716,7716,chopper,2342252,2020-06-17,31,18,3,0,3,25,6,78,1,1.18,Spirit,Spirit,7020,41.0,104397,22,Train
18317,18317,magixx,2342252,2020-06-17,27,11,5,0,5,25,2,71,-2,1.1,Spirit,Spirit,7020,41.0,104397,22,Train
8789,8789,mir,2342252,2020-06-17,26,15,6,0,6,28,-2,78,-2,0.97,Spirit,Spirit,7020,41.0,104397,22,Train
13776,13776,Jame,2342252,2020-06-17,36,5,3,0,3,28,8,85,4,1.24,Virtus.pro,Spirit,7020,41.0,104397,22,Train
334,334,AdreN,2342252,2020-06-17,27,18,4,1,4,31,-4,66,5,1.01,Virtus.pro,Spirit,7020,41.0,104397,22,Train
11716,11716,SANJI,2342252,2020-06-17,31,18,5,0,5,31,0,70,-5,0.95,Virtus.pro,Spirit,7020,41.0,104397,22,Train
13239,13239,qikert,2342252,2020-06-17,18,10,9,5,9,34,-16,61,1,0.65,Virtus.pro,Spirit,7020,41.0,104397,22,Train
13915,13915,YEKINDAR,2342252,2020-06-17,16,7,7,0,7,32,-16,52,-4,0.64,Virtus.pro,Spirit,7020,41.0,104397,22,Train
14273,14273,iDISBALANCE,2342252,2020-06-17,18,7,8,0,8,17,1,84,1,1.3,Spirit,Spirit,7020,30.0,104390,16,Dust2
18317,18317,magixx,2342252,2020-06-17,23,13,3,0,3,16,7,76,-3,1.2,Spirit,Spirit,7020,30.0,104390,16,Dust2
7716,7716,chopper,2342252,2020-06-17,26,12,5,0,5,18,8,84,-3,1.2,Spirit,Spirit,7020,30.0,104390,16,Dust2
12731,12731,sdy,2342252,2020-06-17,18,9,5,1,5,19,-1,64,3,1.02,Spirit,Spirit,7020,30.0,104390,16,Dust2
8789,8789,mir,2342252,2020-06-17,20,7,8,3,8,23,-3,73,2,0.99,Spirit,Spirit,7020,30.0,104390,16,Dust2
13239,13239,qikert,2342252,2020-06-17,25,16,5,0,5,22,3,87,5,1.25,Virtus.pro,Spirit,7020,30.0,104390,16,Dust2
13776,13776,Jame,2342252,2020-06-17,21,5,10,8,10,18,3,71,1,1.14,Virtus.pro,Spirit,7020,30.0,104390,16,Dust2
11716,11716,SANJI,2342252,2020-06-17,19,16,6,1,6,21,-2,72,2,1.03,Virtus.pro,Spirit,7020,30.0,104390,16,Dust2
